Afghanistan	12587	12598	4273 million	12565	12577	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. NaN
Afghanistan	12587	12598	288	12613	12616	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. NaN
Afghanistan	12587	12598	2007	12624	12628	Doc1	LIFE	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. NaN
Hawaii	12723	12729	29	12668	12670	Doc1	POP	0.0	The wide scattering of the Marshalls' 29 atolls, 2,300 miles (3,700 kilometers) southwest of Hawaii, give them an exclusive economic zone of 800,000 square miles (2 million square kilometers) of ocean, an area the size of Mexico. NaN
Hawaii	12723	12729	800,000	12771	12778	Doc1	AGL	0.0	The wide scattering of the Marshalls' 29 atolls, 2,300 miles (3,700 kilometers) southwest of Hawaii, give them an exclusive economic zone of 800,000 square miles (2 million square kilometers) of ocean, an area the size of Mexico. NaN
Mexico	12852	12858	2,300	12679	12684	Doc1	null	-1.0	The wide scattering of the Marshalls' 29 atolls, 2,300 miles (3,700 kilometers) southwest of Hawaii, give them an exclusive economic zone of 800,000 square miles (2 million square kilometers) of ocean, an area the size of Mexico. 0.999999877046046
Mexico	12852	12858	3,700	12692	12697	Doc1	null	-1.0	The wide scattering of the Marshalls' 29 atolls, 2,300 miles (3,700 kilometers) southwest of Hawaii, give them an exclusive economic zone of 800,000 square miles (2 million square kilometers) of ocean, an area the size of Mexico. 0.9999998592866453
Mexico	12852	12858	800,000	12771	12778	Doc1	AGL	-450499.0	The wide scattering of the Marshalls' 29 atolls, 2,300 miles (3,700 kilometers) southwest of Hawaii, give them an exclusive economic zone of 800,000 square miles (2 million square kilometers) of ocean, an area the size of Mexico. 0.7781754707318995
indian	12889	12895	48.6 year in 1970 to 63.2 year in 2010	12919	12959	Doc1	LIFE	0.0	Life expectancy at birth for Indian males has gone up from 48.6 years in 1970 to 63.2 years in 2010, while for Indian females the number has risen from 49.1 years to 67.5 years during the same period. NaN
indian	12971	12977	48.6 year in 1970 to 63.2 year in 2010	12919	12959	Doc1	LIFE	0.0	Life expectancy at birth for Indian males has gone up from 48.6 years in 1970 to 63.2 years in 2010, while for Indian females the number has risen from 49.1 years to 67.5 years during the same period. NaN
indian	12971	12977	49.1	13012	13016	Doc1	LIFE	0.0	Life expectancy at birth for Indian males has gone up from 48.6 years in 1970 to 63.2 years in 2010, while for Indian females the number has risen from 49.1 years to 67.5 years during the same period. NaN
indian	12971	12977	67.5	13026	13030	Doc1	LIFE	0.0	Life expectancy at birth for Indian males has gone up from 48.6 years in 1970 to 63.2 years in 2010, while for Indian females the number has risen from 49.1 years to 67.5 years during the same period. NaN
Bangladesh	13061	13071	1599.16 Million	13085	13100	Doc1	FDI	0.0	Bangladesh received USD 1599.16 Million Foreign Direct Investment (FDI) in 2013 when we have exported about USD 30.71 billion and imported about USD 40.61 billion. 1.0
Bangladesh	13061	13071	2013	13136	13140	Doc1	POP	0.0	Bangladesh received USD 1599.16 Million Foreign Direct Investment (FDI) in 2013 when we have exported about USD 30.71 billion and imported about USD 40.61 billion. 1.0
Bangladesh	13061	13071	30.71 billion	13173	13186	Doc1	FDI	0.0	Bangladesh received USD 1599.16 Million Foreign Direct Investment (FDI) in 2013 when we have exported about USD 30.71 billion and imported about USD 40.61 billion. 1.0
Bangladesh	13061	13071	40.61 billion	13210	13223	Doc1	FDI	0.0	Bangladesh received USD 1599.16 Million Foreign Direct Investment (FDI) in 2013 when we have exported about USD 30.71 billion and imported about USD 40.61 billion. 1.0
Iceland	13236	13243	320,000	13272	13279	Doc1	POP	1415955.0	because of Iceland 's tiny population , around 320,000 , the original deal would have require each person to pay around $ 135 a month for eight year -- the equivalent of a quarter of a average four-member family 's salary . 1.0
Iceland	13236	13243	135	13347	13350	Doc1	FDI	0.0	because of Iceland 's tiny population , around 320,000 , the original deal would have require each person to pay around $ 135 a month for eight year -- the equivalent of a quarter of a average four-member family 's salary . 1.0
Russia	13502	13508	60	13546	13548	Doc1	LIFE	272674.0	Drinking causes an extraordinary number of deaths in Russia, where male life expectancy is about 60 years, and it contributes to an array of economic and social problems. 1.0
Facebook	13715	13723	36 percent	13752	13762	Doc1	INF	239191.0	Thailand, a country which is widely known for its craze for social networks, reportedly, has a Facebook and internet penetration of 36 percent and 26 percent respectively. 1.0
Facebook	13715	13723	26 percent	13767	13777	Doc1	INF	-206220.0	Thailand, a country which is widely known for its craze for social networks, reportedly, has a Facebook and internet penetration of 36 percent and 26 percent respectively. 0.771819952199699
Brazil	13979	13985	4 percent	14024	14033	Doc1	INF	0.0	the institution also state that Brazil 's inflation rate will remain between 4 percent and 4.5 percent both in 2009 and 2010 . 1.0
Brazil	13979	13985	4.5 percent	14038	14049	Doc1	INF	104794.0	the institution also state that Brazil 's inflation rate will remain between 4 percent and 4.5 percent both in 2009 and 2010 . 1.0
Brazil	13979	13985	2009 and 2010	14058	14071	Doc1	POP	0.0	the institution also state that Brazil 's inflation rate will remain between 4 percent and 4.5 percent both in 2009 and 2010 . 1.0
India	14429	14434	2.01 Million	14452	14464	Doc1	CO2	0.0	Current India CO2 Emissions is 2.01 Million kt. 1.0
Automobile Association	14589	14611	1.75	14558	14562	Doc1	POP	0.0	it sell the fuel at $ 1.53 per liter , while the average price of diesel in Britain be $ 1.75 per liter , accord to the Automobile Association . NaN
Lebanon	14626	14633	4,030	14685	14690	Doc1	AGL	-77114.0	THE LAND -- Lebanon lies in the eastern Mediterranean and covers about 4,030 square miles (10,450 square kilometers) -- smaller than the U.S. state of Connecticut. 0.9189695555273011
Lebanon	14626	14633	10,450	14705	14711	Doc1	AGL	880447.0	THE LAND -- Lebanon lies in the eastern Mediterranean and covers about 4,030 square miles (10,450 square kilometers) -- smaller than the U.S. state of Connecticut. 1.0
mediterranean	14654	14667	4,030	14685	14690	Doc1	AGL	-364117.0	THE LAND -- Lebanon lies in the eastern Mediterranean and covers about 4,030 square miles (10,450 square kilometers) -- smaller than the U.S. state of Connecticut. 0.7689237591893099
mediterranean	14654	14667	10,450	14705	14711	Doc1	AGL	-47211.0	THE LAND -- Lebanon lies in the eastern Mediterranean and covers about 4,030 square miles (10,450 square kilometers) -- smaller than the U.S. state of Connecticut. 0.9327591658382209
U.S.	14751	14755	4,030	14685	14690	Doc1	AGL	-570309.0	THE LAND -- Lebanon lies in the eastern Mediterranean and covers about 4,030 square miles (10,450 square kilometers) -- smaller than the U.S. state of Connecticut. 0.7453800353953222
U.S.	14751	14755	10,450	14705	14711	Doc1	AGL	0.0	THE LAND -- Lebanon lies in the eastern Mediterranean and covers about 4,030 square miles (10,450 square kilometers) -- smaller than the U.S. state of Connecticut. NaN
Connecticut	14765	14776	4,030	14685	14690	Doc1	AGL	-270425.0	THE LAND -- Lebanon lies in the eastern Mediterranean and covers about 4,030 square miles (10,450 square kilometers) -- smaller than the U.S. state of Connecticut. 0.8579142436209183
Connecticut	14765	14776	10,450	14705	14711	Doc1	AGL	0.0	THE LAND -- Lebanon lies in the eastern Mediterranean and covers about 4,030 square miles (10,450 square kilometers) -- smaller than the U.S. state of Connecticut. NaN
Singapore	14778	14787	683	14814	14817	Doc1	AGL	88229.0	Singapore's 4.8 million population, 683 square kilometers of land -- a fourth the size of Luxembourg -- and lack of natural resources leave it with little choice but to sway with the global winds of trade and finance. 1.0
Luxembourg	14868	14878	683	14814	14817	Doc1	AGL	0.0	Singapore's 4.8 million population, 683 square kilometers of land -- a fourth the size of Luxembourg -- and lack of natural resources leave it with little choice but to sway with the global winds of trade and finance. NaN
United Nations	15000	15014	12 million hectare	15111	15130	Doc1	AGL	0.0	The United Nations this year inaugurated a decade for deserts and the fight against desertification, which affects 12 million hectares (30 million acres) of land fit for agriculture each year, the size as Greece or Benin, Gnacadja's home country. 1.0
United Nations	15000	15014	30 million	15132	15142	Doc1	AGL	0.0	The United Nations this year inaugurated a decade for deserts and the fight against desertification, which affects 12 million hectares (30 million acres) of land fit for agriculture each year, the size as Greece or Benin, Gnacadja's home country. 1.0
Greece	15201	15207	12 million hectare	15111	15130	Doc1	AGL	0.0	The United Nations this year inaugurated a decade for deserts and the fight against desertification, which affects 12 million hectares (30 million acres) of land fit for agriculture each year, the size as Greece or Benin, Gnacadja's home country. 1.0
Benin	15211	15216	12 million hectare	15111	15130	Doc1	AGL	0.0	The United Nations this year inaugurated a decade for deserts and the fight against desertification, which affects 12 million hectares (30 million acres) of land fit for agriculture each year, the size as Greece or Benin, Gnacadja's home country. 1.0
Benin	15211	15216	30 million	15132	15142	Doc1	AGL	-258995.0	The United Nations this year inaugurated a decade for deserts and the fight against desertification, which affects 12 million hectares (30 million acres) of land fit for agriculture each year, the size as Greece or Benin, Gnacadja's home country. 0.8874042482892941
Gnacadja	15218	15226	12 million hectare	15111	15130	Doc1	AGL	0.0	The United Nations this year inaugurated a decade for deserts and the fight against desertification, which affects 12 million hectares (30 million acres) of land fit for agriculture each year, the size as Greece or Benin, Gnacadja's home country. NaN
Gnacadja	15218	15226	30 million	15132	15142	Doc1	AGL	0.0	The United Nations this year inaugurated a decade for deserts and the fight against desertification, which affects 12 million hectares (30 million acres) of land fit for agriculture each year, the size as Greece or Benin, Gnacadja's home country. 1.0
Georgia	15243	15250	10.7 billion dollar	15307	15327	Doc1	FDI	0.0	Georgia's total gross domestic product (GDP) stood last year at 10.7 billion dollars (7.9 billion euros) while GDP per capita was 2,450 dollars (1,830 euros), the office said in a statement. 0.9735469957673007
Georgia	15243	15250	7.9 billion euro	15329	15346	Doc1	FDI	0.0	Georgia's total gross domestic product (GDP) stood last year at 10.7 billion dollars (7.9 billion euros) while GDP per capita was 2,450 dollars (1,830 euros), the office said in a statement. 0.9716210975292064
Georgia	15243	15250	2,450 dollar	15373	15386	Doc1	FDI	0.0	Georgia's total gross domestic product (GDP) stood last year at 10.7 billion dollars (7.9 billion euros) while GDP per capita was 2,450 dollars (1,830 euros), the office said in a statement. 0.96261366144339
Georgia	15243	15250	1,830 euro	15388	15399	Doc1	FDI	0.0	Georgia's total gross domestic product (GDP) stood last year at 10.7 billion dollars (7.9 billion euros) while GDP per capita was 2,450 dollars (1,830 euros), the office said in a statement. 0.96261366144339
Lima	15570	15574	1.29 million	15543	15555	Doc1	AGL	-65846.0	With an area of 1.29 million square km and Lima as its capital, Peru has a population of some 28.22 million, including Amerindians, Indian- Europeans, Europeans and others. 0.8558146256864824
Peru	15591	15595	1.29 million	15543	15555	Doc1	AGL	185572.0	With an area of 1.29 million square km and Lima as its capital, Peru has a population of some 28.22 million, including Amerindians, Indian- Europeans, Europeans and others. 1.0
Peru	15591	15595	28.22 million	15621	15634	Doc1	POP	815449.0	With an area of 1.29 million square km and Lima as its capital, Peru has a population of some 28.22 million, including Amerindians, Indian- Europeans, Europeans and others. 1.0
Indian	15659	15665	1.29 million	15543	15555	Doc1	AGL	-283831.0	With an area of 1.29 million square km and Lima as its capital, Peru has a population of some 28.22 million, including Amerindians, Indian- Europeans, Europeans and others. 0.8365043811708208
Vietnam	15700	15707	2100	15769	15773	Doc1	POP	0.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 0.978269905257542
Vietnam	15700	15707	31,000	15802	15808	Doc1	AGL	-592739.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 0.9145884976850207
Vietnam	15700	15707	12,400	15828	15834	Doc1	AGL	-1426660.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 0.7944235592854725
Belgium	15886	15893	3.3	15737	15740	Doc1	null	-1.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 0.9999998592866453
Belgium	15886	15893	2100	15769	15773	Doc1	POP	0.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 0.9983903373438393
Belgium	15886	15893	31,000	15802	15808	Doc1	AGL	203813.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 1.0
Belgium	15886	15893	12,400	15828	15834	Doc1	AGL	-298141.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 0.82010189002804
UN	15951	15953	3.3	15737	15740	Doc1	null	-1.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 0.999999275899098
UN	15951	15953	2100	15769	15773	Doc1	POP	0.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 1.0
UN	15951	15953	31,000	15802	15808	Doc1	AGL	0.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 1.0
UN	15951	15953	12,400	15828	15834	Doc1	AGL	0.0	Vietnam is planning for a one-metre (3.3 feet) rise in sea levels by 2100, which would inundate about 31,000 square kilometres (12,400 square miles) of land -- an area about the size of Belgium -- unless dykes and drainage systems are strengthened, a UN discussion paper said in December. 1.0
Serbia	16315	16321	88,300	16297	16303	Doc1	AGL	299205.0	With a total area of about 88,300 square km, Serbia has a population of about 9.9 million. 1.0
Serbia	16315	16321	9.9 million	16348	16359	Doc1	POP	815449.0	With a total area of about 88,300 square km, Serbia has a population of about 9.9 million. 1.0
Portugal	16361	16369	92,300	16396	16402	Doc1	AGL	801450.0	Portugal has a total area of about 92,300 square kilometers with a population of 10.7 million. 1.0
Italy	16607	16612	2020	16495	16499	Doc1	POP	0.0	By introducing nuclear energy, between 2020, when plants might begin working, and 2030, when they should account for 25 percent of electricity supply, Italy might save up to (EURO)69 billion in generation costs and cut up to 381 million tons in carbon emissions, according to the study. 0.9983903373438393
Italy	16607	16612	2030	16538	16542	Doc1	POP	0.0	By introducing nuclear energy, between 2020, when plants might begin working, and 2030, when they should account for 25 percent of electricity supply, Italy might save up to (EURO)69 billion in generation costs and cut up to 381 million tons in carbon emissions, according to the study. 0.9983903373438393
Italy	16607	16612	69 billion	16636	16646	Doc1	FDI	0.0	By introducing nuclear energy, between 2020, when plants might begin working, and 2030, when they should account for 25 percent of electricity supply, Italy might save up to (EURO)69 billion in generation costs and cut up to 381 million tons in carbon emissions, according to the study. 1.0
Italy	16607	16612	381 million	16681	16692	Doc1	CO2	-876150.0	By introducing nuclear energy, between 2020, when plants might begin working, and 2030, when they should account for 25 percent of electricity supply, Italy might save up to (EURO)69 billion in generation costs and cut up to 381 million tons in carbon emissions, according to the study. 0.8850093781371743
ndrc	16743	16747	300 million tonne	16855	16873	Doc1	CO2	0.0	NDRC statistics showed China cut its energy consumption by 10.1 percent from 2006 to 2008, which means it saved 300 million tonnes of standard coal, and cut carbon dioxide emissions by 750 million tonnes. 1.0
ndrc	16743	16747	750 million	16928	16939	Doc1	CO2	-667533.0	NDRC statistics showed China cut its energy consumption by 10.1 percent from 2006 to 2008, which means it saved 300 million tonnes of standard coal, and cut carbon dioxide emissions by 750 million tonnes. 0.9793141019254598
China	16766	16771	2006 to 2008	16820	16832	Doc1	POP	0.0	NDRC statistics showed China cut its energy consumption by 10.1 percent from 2006 to 2008, which means it saved 300 million tonnes of standard coal, and cut carbon dioxide emissions by 750 million tonnes. 1.0
China	16766	16771	750 million	16928	16939	Doc1	CO2	-633278.0	NDRC statistics showed China cut its energy consumption by 10.1 percent from 2006 to 2008, which means it saved 300 million tonnes of standard coal, and cut carbon dioxide emissions by 750 million tonnes. 0.9168852011276076
David Freudenberger	16948	16967	10 million	17027	17037	Doc1	POP	0.0	David Freudenberger, Director of Science with Greening Australia said, Another 10 million Australians equates to an additional 300 million tons of CO2 equivalents per year based on current emissions of 30 tons per person per year. NaN
David Freudenberger	16948	16967	300 million	17075	17086	Doc1	CO2	0.0	David Freudenberger, Director of Science with Greening Australia said, Another 10 million Australians equates to an additional 300 million tons of CO2 equivalents per year based on current emissions of 30 tons per person per year. 1.0
Greening Australia	16994	17012	300 million	17075	17086	Doc1	CO2	-25955.0	David Freudenberger, Director of Science with Greening Australia said, Another 10 million Australians equates to an additional 300 million tons of CO2 equivalents per year based on current emissions of 30 tons per person per year. 0.9809139255176146
armenian	17448	17456	5 percent	17422	17431	Doc1	INF	0.0	by August , Armenia 's inflation rate drop to 1.3 percent , down from the January-July average of 5 percent , accord to the armenian National Statistical Service . 1.0
Reserve Bank of Fiji	17594	17614	2.2 percent	17558	17569	Doc1	INF	1741315.0	inflation in Fiji more than double in August to 5.1 percent , up from 2.2 percent in July , accord to the Reserve Bank of Fiji 's September economic review . 1.0
Brazil	17964	17970	4.31 percent	18000	18012	Doc1	INF	2291936.0	accord to the survey , Brazil 's inflation rate will reach 4.31 percent in 2009 . 1.0
Brazil	17964	17970	2009	18016	18020	Doc1	POP	0.0	accord to the survey , Brazil 's inflation rate will reach 4.31 percent in 2009 . 1.0
Turkey	18023	18029	2009	18132	18136	Doc1	POP	0.0	Turkey 's central bank say Wednesday it expect the annual inflation rate to reach 6.09 percent at the end of 2009 , lower than the official target of 7.5 percent . 1.0
Japan	18187	18192	2008	18288	18292	Doc1	POP	0.0	Japan 's economy decline by 8.4 percent , after adjustment for inflation , from the first quarter of 2008 to the first quarter of 2009 . 1.0
Japan	18187	18192	2009	18317	18321	Doc1	POP	0.0	Japan 's economy decline by 8.4 percent , after adjustment for inflation , from the first quarter of 2008 to the first quarter of 2009 . 1.0
turkish	18824	18831	30 percent	18766	18776	Doc1	INF	0.0	Turkey 's household have access to Internet rise to 41.6 percent from the 30 percent register last year , a survey carry out by the turkish Statistical Institute show on Wednesday . NaN
Wang	19094	19098	33.9 percent	19038	19050	Doc1	INF	0.0	the coverage rate of the internet in China be 33.9 percent -- above the world average of 30 percent , Wang tell a press conference . NaN
Wang	19094	19098	30 percent	19081	19091	Doc1	INF	0.0	the coverage rate of the internet in China be 33.9 percent -- above the world average of 30 percent , Wang tell a press conference . NaN
Zimbabwe	19451	19459	47	19504	19506	Doc1	LIFE	0.0	Life expectancy in Zimbabwe, plagued by AIDS and poverty, has fallen to 47 years from 61 years over the past quarter century. NaN
Zimbabwe	19752	19760	47	19785	19787	Doc1	LIFE	0.0	In stark contrast to the leaders, in Zimbabwe life expectancy is just 47 years and per capita income 176 dollars. NaN
Zimbabwe	19752	19760	176 dollar	19816	19827	Doc1	FDI	0.0	In stark contrast to the leaders, in Zimbabwe life expectancy is just 47 years and per capita income 176 dollars. 1.0
Russia	19882	19888	60	19926	19928	Doc1	LIFE	272674.0	Drinking causes an extraordinary number of deaths in Russia, where male life expectancy is about 60 years, and it contributes to an array of economic and social problems. 1.0
Nigeria	20000	20007	2006	20011	20015	Doc1	POP	0.0	Nigeria 's 2006 final census figure have put the population of Africa 's most populous country at 140,431,790 , the National Population Commission say. 1.0
Africa	20063	20069	2006	20011	20015	Doc1	POP	0.0	Nigeria 's 2006 final census figure have put the population of Africa 's most populous country at 140,431,790 , the National Population Commission say. 1.0
National Population Commission	20116	20146	2006	20011	20015	Doc1	POP	0.0	Nigeria 's 2006 final census figure have put the population of Africa 's most populous country at 140,431,790 , the National Population Commission say. 1.0
Tuvalu	20152	20158	10,000	20173	20179	Doc1	POP	1907111.0	Tuvalu -- population 10,000 -- press a demand that the conference discuss its idea that emerge giant economy be tie to bind emission cut under a new round of pledge under the Kyoto Protocol . 1.0
Iceland	20369	20376	320,000	20352	20359	Doc1	POP	336899.0	Home to 320,000 people , Iceland officially apply to join the EU at the end of July , with the government aim to become a member within the next three year . 1.0
Greenland	20516	20525	60,000	20529	20535	Doc1	POP	1480788.0	about half of Greenland 's 60,000 people be native to the icebound island . 1.0
Istat	20692	20697	0.07 percent	20663	20675	Doc1	INF	0.0	despite the drop in birth , Italy 's resident population in the first two month rise 0.07 percent to 60,088,880 , Istat say . NaN
Pakistani	20717	20726	800,000	20791	20798	Doc1	AGL	509551.0	According to Pakistani authorities, around a quarter of the country which extends over 800,000 square kilometres (308,880 square miles) and counts 167 million inhabitants, have been affected by the floods over the last three weeks. 1.0
Pakistani	20717	20726	308,880	20818	20825	Doc1	AGL	-474849.0	According to Pakistani authorities, around a quarter of the country which extends over 800,000 square kilometres (308,880 square miles) and counts 167 million inhabitants, have been affected by the floods over the last three weeks. 0.8947494995132556
Singapore	21003	21012	700	20961	20964	Doc1	AGL	36593.0	With a land area of just 700 square kilometres (280 square miles), Singapore does not have the watersheds and natural rivers from which to draw the life- giving resource. 1.0
Singapore	21003	21012	280	20984	20987	Doc1	AGL	0.0	With a land area of just 700 square kilometres (280 square miles), Singapore does not have the watersheds and natural rivers from which to draw the life- giving resource. NaN
Malaysia	21127	21135	60 percent	21113	21123	Doc1	INF	0.0	About 60 percent of Malaysia's 28 million people are Malay Muslims, while the rest are ethnic Chinese, Indians and indigenous tribes, who follow Christianity, Hinduism and other religions. NaN
Malaysia	21127	21135	28 million	21138	21148	Doc1	POP	570936.0	About 60 percent of Malaysia's 28 million people are Malay Muslims, while the rest are ethnic Chinese, Indians and indigenous tribes, who follow Christianity, Hinduism and other religions. 1.0
Latvia	21400	21406	2004	21458	21462	Doc1	POP	0.0	Latvia, a country of 2.3 million people, joined the EU in 2004. 1.0
EU	21452	21454	2004	21458	21462	Doc1	POP	0.0	Latvia, a country of 2.3 million people, joined the EU in 2004. 1.0
China	21464	21469	1.3 billion	21498	21509	Doc1	POP	985393.0	China, with a population of about 1.3 billion, is an ideal place for companies of ASEAN members to do business. 1.0
Sudan	21837	21842	16	21893	21895	Doc1	LIFE	0.0	A recent population census in Sudan showed 18.5 million persons were under the age of 16 years and that 6 million were under the age of five years, which indicates that children represent the biggest part of Sudan's total population of 39 million. NaN
Sudan	22015	22020	39 million	22043	22053	Doc1	POP	789603.0	A recent population census in Sudan showed 18.5 million persons were under the age of 16 years and that 6 million were under the age of five years, which indicates that children represent the biggest part of Sudan's total population of 39 million. 1.0
Myanmar	22066	22073	7.6 billion	22104	22115	Doc1	FDI	0.0	Meanwhile, Myanmar's exports rose 12 percent to $7.6 billion in year through March from $6.78 billion the previous year, according to the report. 1.0
Myanmar	22066	22073	6.78 billion	22144	22156	Doc1	FDI	0.0	Meanwhile, Myanmar's exports rose 12 percent to $7.6 billion in year through March from $6.78 billion the previous year, according to the report. 0.9711783409011155
Pakistan	22201	22209	10 billion	22235	22245	Doc1	FDI	0.0	Pakistan typically exports about $10 billion of textile products each year, with about a quarter of that amount going to U.S. retailers. NaN
U.S.	22322	22326	10 billion	22235	22245	Doc1	FDI	0.0	Pakistan typically exports about $10 billion of textile products each year, with about a quarter of that amount going to U.S. retailers. 1.0
Pakistan	22338	22346	10 billion	22372	22382	Doc1	FDI	0.0	Pakistan typically exports about $10 billion of textile products each year, with about a quarter of that amount going to U.S. retailers. NaN
U.S.	22459	22463	10 billion	22372	22382	Doc1	FDI	0.0	Pakistan typically exports about $10 billion of textile products each year, with about a quarter of that amount going to U.S. retailers. 1.0
Georgia	22475	22482	10.7 billion dollar	22539	22559	Doc1	FDI	0.0	Georgia's total gross domestic product (GDP) stood last year at 10.7 billion dollars (7.9 billion euros) while GDP per capita was 2,450 dollars (1,830 euros), the office said in a statement. 0.9735469957673007
Georgia	22475	22482	7.9 billion euro	22561	22578	Doc1	FDI	0.0	Georgia's total gross domestic product (GDP) stood last year at 10.7 billion dollars (7.9 billion euros) while GDP per capita was 2,450 dollars (1,830 euros), the office said in a statement. 0.9716210975292064
Georgia	22475	22482	2,450 dollar	22605	22618	Doc1	FDI	0.0	Georgia's total gross domestic product (GDP) stood last year at 10.7 billion dollars (7.9 billion euros) while GDP per capita was 2,450 dollars (1,830 euros), the office said in a statement. 0.96261366144339
Georgia	22475	22482	1,830 euro	22620	22631	Doc1	FDI	0.0	Georgia's total gross domestic product (GDP) stood last year at 10.7 billion dollars (7.9 billion euros) while GDP per capita was 2,450 dollars (1,830 euros), the office said in a statement. 0.96261366144339
Haiti	22691	22696	513 million	22774	22785	Doc1	FDI	0.0	Textiles and apparel are Haiti's most important export to the United States, with apparel exports reaching $513 million last year. 0.9650830475075441
United States	22728	22741	513 million	22774	22785	Doc1	FDI	0.0	Textiles and apparel are Haiti's most important export to the United States, with apparel exports reaching $513 million last year. 1.0
Pacific	22905	22912	40,000	22797	22803	Doc1	CO2	-304768.0	40,000 metric tons -- The annual emissions of one of the convention's least-polluting member countries, the Pacific island nation of Kiribati, according to U.S. data. 0.816103161994042
Kiribati	22930	22938	40,000	22797	22803	Doc1	CO2	-390030.0	40,000 metric tons -- The annual emissions of one of the convention's least-polluting member countries, the Pacific island nation of Kiribati, according to U.S. data. 0.7962116038637398
U.S.	22953	22957	40,000	22797	22803	Doc1	CO2	-304768.0	40,000 metric tons -- The annual emissions of one of the convention's least-polluting member countries, the Pacific island nation of Kiribati, according to U.S. data. 0.816103161994042
India	23083	23088	1994	23035	23039	Doc1	POP	0.0	Total annual greenhouse gas emissions grew from 1.25 billion tonnes in 1994 to 1.90 billion tonnes in 2007, confirming India among the world's biggest emitters. NaN
India	23083	23088	2007	23066	23070	Doc1	POP	0.0	Total annual greenhouse gas emissions grew from 1.25 billion tonnes in 1994 to 1.90 billion tonnes in 2007, confirming India among the world's biggest emitters. NaN
China	23133	23138	7.8 billion	23264	23275	Doc1	CO2	-800746.0	Even if China turned itself into a country of high energy efficiency, even higher than today's Japan, energy consumption would still reach 7.8 billion tonnes of standard coal by 2050 and greenhouse gas emissions would be 17 billion tonnes, the report said. 0.891928332099315
China	23133	23138	2050	23303	23307	Doc1	POP	0.0	Even if China turned itself into a country of high energy efficiency, even higher than today's Japan, energy consumption would still reach 7.8 billion tonnes of standard coal by 2050 and greenhouse gas emissions would be 17 billion tonnes, the report said. 1.0
China	23133	23138	17 billion	23346	23356	Doc1	CO2	-800746.0	Even if China turned itself into a country of high energy efficiency, even higher than today's Japan, energy consumption would still reach 7.8 billion tonnes of standard coal by 2050 and greenhouse gas emissions would be 17 billion tonnes, the report said. 0.891928332099315
Japan	23220	23225	7.8 billion	23264	23275	Doc1	CO2	-240771.0	Even if China turned itself into a country of high energy efficiency, even higher than today's Japan, energy consumption would still reach 7.8 billion tonnes of standard coal by 2050 and greenhouse gas emissions would be 17 billion tonnes, the report said. 0.7863670120875114
